ticker,date,predicted_return,lower_bound_return,bound_width
HDFCBANK.NS,2025-06-08,-0.2131,-0.2147,0.0022
HDFCBANK.NS,2025-06-09,-0.2077,-0.2093,0.0022
HDFCBANK.NS,2025-06-10,-0.2016,-0.2033,0.0022
HDFCBANK.NS,2025-06-11,-0.1987,-0.2004,0.0022
HDFCBANK.NS,2025-06-12,-0.1879,-0.1896,0.0023
HDFCBANK.NS,2025-06-15,-0.1954,-0.1971,0.0022
HDFCBANK.NS,2025-06-16,-0.193,-0.1947,0.0022
HDFCBANK.NS,2025-06-17,-0.1948,-0.1965,0.0022
HDFCBANK.NS,2025-06-18,-0.1954,-0.197,0.0022
HDFCBANK.NS,2025-06-19,-0.2074,-0.2091,0.0022
HDFCBANK.NS,2025-06-22,-0.2008,-0.2024,0.0022
HDFCBANK.NS,2025-06-23,-0.2059,-0.2075,0.0022
HDFCBANK.NS,2025-06-24,-0.2136,-0.2152,0.0022
HDFCBANK.NS,2025-06-25,-0.2298,-0.2314,0.0021
HDFCBANK.NS,2025-06-26,-0.2356,-0.2372,0.0021
HDFCBANK.NS,2025-06-29,-0.2305,-0.232,0.0021
HDFCBANK.NS,2025-06-30,-0.2345,-0.2361,0.0021
HDFCBANK.NS,2025-07-01,-0.2244,-0.2261,0.0022
HDFCBANK.NS,2025-07-02,-0.2249,-0.2265,0.0021
HDFCBANK.NS,2025-07-03,-0.2257,-0.2273,0.0021
HDFCBANK.NS,2025-07-06,-0.225,-0.2266,0.0021
HDFCBANK.NS,2025-07-07,-0.2304,-0.232,0.0021
HDFCBANK.NS,2025-07-08,-0.2342,-0.2358,0.0021
HDFCBANK.NS,2025-07-09,-0.2323,-0.2338,0.0021
HDFCBANK.NS,2025-07-10,-0.2236,-0.2252,0.0022
HDFCBANK.NS,2025-07-13,-0.2233,-0.2249,0.0022
HDFCBANK.NS,2025-07-14,-0.2281,-0.2297,0.0021
HDFCBANK.NS,2025-07-15,-0.2285,-0.23,0.0021
HDFCBANK.NS,2025-07-16,-0.2248,-0.2264,0.0021
HDFCBANK.NS,2025-07-17,-0.2131,-0.2147,0.0022
HDFCBANK.NS,2025-07-20,-0.2301,-0.2317,0.0021
HDFCBANK.NS,2025-07-21,-0.2326,-0.2342,0.0021
HDFCBANK.NS,2025-07-22,-0.2391,-0.2407,0.0021
HDFCBANK.NS,2025-07-23,-0.2353,-0.2369,0.0021
HDFCBANK.NS,2025-07-24,-0.2336,-0.2351,0.0021
HDFCBANK.NS,2025-07-27,-0.235,-0.2366,0.0021
HDFCBANK.NS,2025-07-28,-0.24,-0.2416,0.0021
HDFCBANK.NS,2025-07-29,-0.2416,-0.2431,0.0021
HDFCBANK.NS,2025-07-30,-0.2387,-0.2403,0.0021
HDFCBANK.NS,2025-07-31,-0.2364,-0.238,0.0021
HDFCBANK.NS,2025-08-03,-0.2287,-0.2303,0.0021
HDFCBANK.NS,2025-08-04,-0.2231,-0.2247,0.0022
HDFCBANK.NS,2025-08-05,-0.2261,-0.2277,0.0021
HDFCBANK.NS,2025-08-06,-0.23,-0.2316,0.0021
HDFCBANK.NS,2025-08-07,-0.2216,-0.2232,0.0022
HDFCBANK.NS,2025-08-10,-0.2301,-0.2317,0.0021
HDFCBANK.NS,2025-08-11,-0.2201,-0.2217,0.0022
HDFCBANK.NS,2025-08-12,-0.2241,-0.2258,0.0022
HDFCBANK.NS,2025-08-13,-0.2284,-0.23,0.0021
HDFCBANK.NS,2025-08-17,-0.2332,-0.2348,0.0021
HDFCBANK.NS,2025-08-18,-0.2284,-0.23,0.0021
HDFCBANK.NS,2025-08-19,-0.2272,-0.2288,0.0021
HDFCBANK.NS,2025-08-20,-0.2284,-0.23,0.0021
HDFCBANK.NS,2025-08-21,-0.2179,-0.2196,0.0022
HDFCBANK.NS,2025-08-24,-0.2177,-0.2194,0.0022
HDFCBANK.NS,2025-08-25,-0.2108,-0.2124,0.0022
HDFCBANK.NS,2025-08-27,-0.1979,-0.1996,0.0022
HDFCBANK.NS,2025-08-28,-0.1927,-0.1944,0.0022
HDFCBANK.NS,2025-08-31,-0.1919,-0.1935,0.0022
HDFCBANK.NS,2025-09-01,-0.1866,-0.1883,0.0023
HDFCBANK.NS,2025-09-02,-0.1951,-0.1968,0.0022
HDFCBANK.NS,2025-09-03,-0.2008,-0.2025,0.0022
HDFCBANK.NS,2025-09-04,-0.2026,-0.2043,0.0022
HDFCBANK.NS,2025-09-07,-0.2048,-0.2064,0.0022
HDFCBANK.NS,2025-09-08,-0.2041,-0.2057,0.0022
HDFCBANK.NS,2025-09-09,-0.2047,-0.2063,0.0022
HDFCBANK.NS,2025-09-10,-0.2062,-0.2079,0.0022
HDFCBANK.NS,2025-09-11,-0.2058,-0.2075,0.0022
HDFCBANK.NS,2025-09-14,-0.2056,-0.2073,0.0022
HDFCBANK.NS,2025-09-15,-0.2055,-0.2071,0.0022
HDFCBANK.NS,2025-09-16,-0.2052,-0.2068,0.0022
HDFCBANK.NS,2025-09-17,-0.2136,-0.2153,0.0022
HDFCBANK.NS,2025-09-18,-0.2055,-0.2071,0.0022
HDFCBANK.NS,2025-09-21,-0.2033,-0.2049,0.0022
HDFCBANK.NS,2025-09-22,-0.1974,-0.1991,0.0022
HDFCBANK.NS,2025-09-23,-0.1923,-0.1939,0.0022
HDFCBANK.NS,2025-09-24,-0.1912,-0.1929,0.0022
HDFCBANK.NS,2025-09-25,-0.1871,-0.1888,0.0023
HDFCBANK.NS,2025-09-28,-0.1916,-0.1933,0.0022
HDFCBANK.NS,2025-09-29,-0.1922,-0.1939,0.0022
HDFCBANK.NS,2025-09-30,-0.2041,-0.2058,0.0022
HDFCBANK.NS,2025-10-02,-0.2041,-0.2057,0.0022
HDFCBANK.NS,2025-10-05,-0.2108,-0.2125,0.0022
HDFCBANK.NS,2025-10-06,-0.2181,-0.2197,0.0022
HDFCBANK.NS,2025-10-07,-0.2151,-0.2167,0.0022
HDFCBANK.NS,2025-10-08,-0.2138,-0.2154,0.0022
HDFCBANK.NS,2025-10-09,-0.2168,-0.2185,0.0022
HDFCBANK.NS,2025-10-12,-0.2137,-0.2153,0.0022
HDFCBANK.NS,2025-10-13,-0.2138,-0.2155,0.0022
HDFCBANK.NS,2025-10-14,-0.2147,-0.2163,0.0022
HDFCBANK.NS,2025-10-15,-0.2274,-0.229,0.0021
HDFCBANK.NS,2025-10-16,-0.2337,-0.2353,0.0021
HDFCBANK.NS,2025-10-19,-0.234,-0.2356,0.0021
HDFCBANK.NS,2025-10-20,-0.2377,-0.2392,0.0021
HDFCBANK.NS,2025-10-22,-0.2385,-0.2401,0.0021
HDFCBANK.NS,2025-10-23,-0.2277,-0.2293,0.0021
HDFCBANK.NS,2025-10-26,-0.234,-0.2356,0.0021
HDFCBANK.NS,2025-10-27,-0.2345,-0.2361,0.0021
HDFCBANK.NS,2025-10-28,-0.2378,-0.2394,0.0021
HDFCBANK.NS,2025-10-29,-0.2304,-0.232,0.0021
HDFCBANK.NS,2025-10-30,-0.2219,-0.2235,0.0022
HDFCBANK.NS,2025-11-02,-0.2261,-0.2277,0.0021
HDFCBANK.NS,2025-11-03,-0.2203,-0.2219,0.0022
HDFCBANK.NS,2025-11-05,-0.2198,-0.2214,0.0022
HDFCBANK.NS,2025-11-06,-0.2179,-0.2196,0.0022
HDFCBANK.NS,2025-11-09,-0.2197,-0.2213,0.0022
HDFCBANK.NS,2025-11-10,-0.2254,-0.227,0.0021
HDFCBANK.NS,2025-11-11,-0.2236,-0.2252,0.0022
HDFCBANK.NS,2025-11-12,-0.2214,-0.223,0.0022
HDFCBANK.NS,2025-11-13,-0.2237,-0.2253,0.0022
HDFCBANK.NS,2025-11-16,-0.2291,-0.2307,0.0021
HDFCBANK.NS,2025-11-17,-0.2259,-0.2275,0.0021
HDFCBANK.NS,2025-11-18,-0.2276,-0.2292,0.0021
HDFCBANK.NS,2025-11-19,-0.2385,-0.2401,0.0021
HDFCBANK.NS,2025-11-20,-0.2303,-0.2319,0.0021
HDFCBANK.NS,2025-11-23,-0.2311,-0.2327,0.0021
HDFCBANK.NS,2025-11-24,-0.2239,-0.2255,0.0022
HDFCBANK.NS,2025-11-25,-0.2348,-0.2364,0.0021
HDFCBANK.NS,2025-11-26,-0.239,-0.2406,0.0021
HDFCBANK.NS,2025-11-27,-0.2376,-0.2392,0.0021
HDFCBANK.NS,2025-11-30,-0.2334,-0.235,0.0021
HDFCBANK.NS,2025-12-01,-0.2239,-0.2255,0.0022
HDFCBANK.NS,2025-12-02,-0.2322,-0.2338,0.0021
HDFCBANK.NS,2025-12-03,-0.2296,-0.2312,0.0021
HDFCBANK.NS,2025-12-04,-0.2343,-0.2359,0.0021
HDFCBANK.NS,2025-12-07,-0.2342,-0.2357,0.0021
HDFCBANK.NS,2025-12-08,-0.2296,-0.2312,0.0021
HDFCBANK.NS,2025-12-09,-0.2239,-0.2255,0.0022
HDFCBANK.NS,2025-12-10,-0.232,-0.2336,0.0021
HDFCBANK.NS,2025-12-11,-0.2329,-0.2345,0.0021
HDFCBANK.NS,2025-12-14,-0.2288,-0.2304,0.0021
HDFCBANK.NS,2025-12-15,-0.2274,-0.229,0.0021
HDFCBANK.NS,2025-12-16,-0.2193,-0.2209,0.0022
HDFCBANK.NS,2025-12-17,-0.2159,-0.2175,0.0022
HDFCBANK.NS,2025-12-18,-0.2205,-0.2221,0.0022
HDFCBANK.NS,2025-12-21,-0.2222,-0.2238,0.0022
HDFCBANK.NS,2025-12-22,-0.2292,-0.2308,0.0021
HDFCBANK.NS,2025-12-23,-0.2296,-0.2312,0.0021
HDFCBANK.NS,2025-12-25,-0.2257,-0.2273,0.0021
HDFCBANK.NS,2025-12-28,-0.2254,-0.227,0.0021
HDFCBANK.NS,2025-12-29,-0.2247,-0.2263,0.0021
HDFCBANK.NS,2025-12-30,-0.225,-0.2266,0.0021
HDFCBANK.NS,2025-12-31,-0.2249,-0.2265,0.0021
HDFCBANK.NS,2026-01-01,-0.233,-0.2346,0.0021
HDFCBANK.NS,2026-01-04,-0.2141,-0.2157,0.0022
HDFCBANK.NS,2026-01-05,-0.2016,-0.2033,0.0022
HDFCBANK.NS,2026-01-06,-0.1905,-0.1922,0.0022
HDFCBANK.NS,2026-01-07,-0.1885,-0.1902,0.0022
HDFCBANK.NS,2026-01-08,-0.1819,-0.1836,0.0023
HDFCBANK.NS,2026-01-11,-0.1801,-0.1818,0.0023
HDFCBANK.NS,2026-01-12,-0.1804,-0.1821,0.0023
HDFCBANK.NS,2026-01-13,-0.1699,-0.1716,0.0023
HDFCBANK.NS,2026-01-14,-0.1699,-0.1716,0.0023
HDFCBANK.NS,2026-01-15,-0.1749,-0.1767,0.0023
HDFCBANK.NS,2026-01-18,-0.1721,-0.1738,0.0023
HDFCBANK.NS,2026-01-19,-0.175,-0.1767,0.0023
HDFCBANK.NS,2026-01-20,-0.1653,-0.167,0.0023
HDFCBANK.NS,2026-01-21,-0.1638,-0.1655,0.0023
HDFCBANK.NS,2026-01-22,-0.1614,-0.1632,0.0023
HDFCBANK.NS,2026-01-26,-0.1708,-0.1725,0.0023
HDFCBANK.NS,2026-01-27,-0.1764,-0.1781,0.0023
HDFCBANK.NS,2026-01-28,-0.1788,-0.1805,0.0023
HDFCBANK.NS,2026-01-29,-0.1733,-0.175,0.0023
HDFCBANK.NS,2026-02-01,-0.1723,-0.174,0.0023
HDFCBANK.NS,2026-02-02,-0.1902,-0.1919,0.0022
HDFCBANK.NS,2026-02-03,-0.194,-0.1957,0.0022
HDFCBANK.NS,2026-02-04,-0.1911,-0.1928,0.0022
HDFCBANK.NS,2026-02-05,-0.1837,-0.1854,0.0023
HDFCBANK.NS,2026-02-08,-0.1804,-0.1821,0.0023
HDFCBANK.NS,2026-02-09,-0.1761,-0.1778,0.0023
HDFCBANK.NS,2026-02-10,-0.1714,-0.1731,0.0023
HDFCBANK.NS,2026-02-11,-0.1655,-0.1673,0.0023
HDFCBANK.NS,2026-02-12,-0.1501,-0.1519,0.0024
HDFCBANK.NS,2026-02-15,-0.1702,-0.1719,0.0023
HDFCBANK.NS,2026-02-16,-0.1701,-0.1718,0.0023
HDFCBANK.NS,2026-02-17,-0.1692,-0.171,0.0023
HDFCBANK.NS,2026-02-18,-0.161,-0.1627,0.0023
HDFCBANK.NS,2026-02-19,-0.1575,-0.1593,0.0023
HDFCBANK.NS,2026-02-22,-0.1682,-0.17,0.0023
HDFCBANK.NS,2026-02-23,-0.1563,-0.158,0.0023
HDFCBANK.NS,2026-02-24,-0.1536,-0.1553,0.0023
HDFCBANK.NS,2026-02-25,-0.1451,-0.1469,0.0024
HDFCBANK.NS,2026-02-26,-0.1347,-0.1364,0.0024
HDFCBANK.NS,2026-03-01,-0.1264,-0.1282,0.0024
HDFCBANK.NS,2026-03-03,-0.1156,-0.1175,0.0025
HDFCBANK.NS,2026-03-04,-0.1248,-0.1266,0.0024
HDFCBANK.NS,2026-03-05,-0.1037,-0.1055,0.0025
HDFCBANK.NS,2026-03-08,-0.0862,-0.0881,0.0025
HDFCBANK.NS,2026-03-09,-0.0956,-0.0975,0.0025
HDFCBANK.NS,2026-03-10,-0.0788,-0.0807,0.0026
HDFCBANK.NS,2026-03-11,-0.0775,-0.0794,0.0026
HDFCBANK.NS,2026-03-12,-0.0597,-0.0617,0.0026
HDFCBANK.NS,2026-03-15,-0.0861,-0.088,0.0025
HDFCBANK.NS,2026-03-16,-0.0913,-0.0931,0.0025
HDFCBANK.NS,2026-03-17,-0.0888,-0.0907,0.0025
HDFCBANK.NS,2026-03-18,-0.0376,-0.0396,0.0027
HDFCBANK.NS,2026-03-19,-0.0157,-0.0177,0.0027
HDFCBANK.NS,2026-03-22,0.0323,0.0302,0.0029
HDFCBANK.NS,2026-03-23,0.0043,0.0022,0.0028
HDFCBANK.NS,2026-03-24,-0.018,-0.02,0.0027
HDFCBANK.NS,2026-03-26,0.0159,0.0138,0.0028
HDFCBANK.NS,2026-03-29,0.0501,0.0479,0.0029
HDFCBANK.NS,2026-03-31,0.035,0.0328,0.0029
HDFCBANK.NS,2026-04-01,0.0231,0.0209,0.0028
HDFCBANK.NS,2026-04-05,-0.0036,-0.0057,0.0028
HDFCBANK.NS,2026-04-06,-0.0049,-0.007,0.0028
HDFCBANK.NS,2026-04-07,-0.0587,-0.0606,0.0026
HDFCBANK.NS,2026-04-08,-0.037,-0.039,0.0027
HDFCBANK.NS,2026-04-09,-0.0519,-0.0539,0.0026
HDFCBANK.NS,2026-04-12,-0.0333,-0.0353,0.0027
HDFCBANK.NS,2026-04-14,-0.0515,-0.0534,0.0026
HDFCBANK.NS,2026-04-15,-0.0342,-0.0362,0.0027
HDFCBANK.NS,2026-04-16,-0.0396,-0.0416,0.0027
HDFCBANK.NS,2026-04-19,-0.0342,-0.0362,0.0027
HDFCBANK.NS,2026-04-20,-0.0536,-0.0556,0.0026
HDFCBANK.NS,2026-04-21,-0.0396,-0.0416,0.0027
HDFCBANK.NS,2026-04-22,-0.0206,-0.0226,0.0027
HDFCBANK.NS,2026-04-23,-0.0212,-0.0232,0.0027
HDFCBANK.NS,2026-04-26,-0.0273,-0.0293,0.0027
HDFCBANK.NS,2026-04-27,-0.0183,-0.0204,0.0027
HDFCBANK.NS,2026-04-28,-0.0139,-0.0159,0.0027
HDFCBANK.NS,2026-04-29,-0.0045,-0.0066,0.0028
HDFCBANK.NS,2026-04-30,-0.0045,-0.0066,0.0028
HDFCBANK.NS,2026-05-03,-0.0144,-0.0164,0.0027
HDFCBANK.NS,2026-05-04,-0.0053,-0.0074,0.0028
HDFCBANK.NS,2026-05-05,-0.0356,-0.0376,0.0027
HDFCBANK.NS,2026-05-06,-0.035,-0.037,0.0027
HDFCBANK.NS,2026-05-07,-0.0162,-0.0182,0.0027
HDFCBANK.NS,2026-05-10,0.006,0.0039,0.0028
HDFCBANK.NS,2026-05-11,0.0237,0.0215,0.0028
HDFCBANK.NS,2026-05-12,0.0248,0.0227,0.0028
HDFCBANK.NS,2026-05-13,-0.0017,-0.0038,0.0028
HDFCBANK.NS,2026-05-14,0.0009,-0.0011,0.0028
HDFCBANK.NS,2026-05-17,-0.0006,-0.0026,0.0028
HDFCBANK.NS,2026-05-18,0.0076,0.0055,0.0028
HDFCBANK.NS,2026-05-19,0.0115,0.0094,0.0028
HDFCBANK.NS,2026-05-20,0.0119,0.0098,0.0028
HDFCBANK.NS,2026-05-21,0.0018,-0.0002,0.0028
HDFCBANK.NS,2026-05-24,-0.0237,-0.0257,0.0027
INFY.NS,2025-05-22,-0.2787,-0.2806,0.0033
INFY.NS,2025-05-25,-0.2859,-0.2878,0.0032
INFY.NS,2025-05-26,-0.2812,-0.2831,0.0032
INFY.NS,2025-05-27,-0.2819,-0.2838,0.0032
INFY.NS,2025-05-28,-0.2882,-0.2901,0.0032
INFY.NS,2025-05-29,-0.2878,-0.2897,0.0032
INFY.NS,2025-06-01,-0.2837,-0.2856,0.0032
INFY.NS,2025-06-02,-0.2787,-0.2806,0.0033
INFY.NS,2025-06-03,-0.2825,-0.2844,0.0032
INFY.NS,2025-06-04,-0.2839,-0.2858,0.0032
INFY.NS,2025-06-05,-0.2883,-0.2902,0.0032
INFY.NS,2025-06-08,-0.2924,-0.2943,0.0032
INFY.NS,2025-06-09,-0.3026,-0.3045,0.0031
INFY.NS,2025-06-10,-0.3176,-0.3194,0.0031
INFY.NS,2025-06-11,-0.3081,-0.3099,0.0031
INFY.NS,2025-06-12,-0.3052,-0.3071,0.0031
INFY.NS,2025-06-15,-0.3146,-0.3164,0.0031
INFY.NS,2025-06-16,-0.3213,-0.3231,0.0031
INFY.NS,2025-06-17,-0.3184,-0.3202,0.0031
INFY.NS,2025-06-18,-0.3123,-0.3141,0.0031
INFY.NS,2025-06-19,-0.3142,-0.316,0.0031
INFY.NS,2025-06-22,-0.2973,-0.2992,0.0032
INFY.NS,2025-06-23,-0.2963,-0.2981,0.0032
INFY.NS,2025-06-24,-0.3108,-0.3126,0.0031
INFY.NS,2025-06-25,-0.3113,-0.3131,0.0031
INFY.NS,2025-06-26,-0.3078,-0.3097,0.0031
INFY.NS,2025-06-29,-0.3052,-0.307,0.0031
INFY.NS,2025-06-30,-0.3073,-0.3092,0.0031
INFY.NS,2025-07-01,-0.3089,-0.3107,0.0031
INFY.NS,2025-07-02,-0.3124,-0.3142,0.0031
INFY.NS,2025-07-03,-0.3216,-0.3234,0.0031
INFY.NS,2025-07-06,-0.3159,-0.3177,0.0031
INFY.NS,2025-07-07,-0.3208,-0.3226,0.0031
INFY.NS,2025-07-08,-0.3187,-0.3205,0.0031
INFY.NS,2025-07-09,-0.3112,-0.313,0.0031
INFY.NS,2025-07-10,-0.3021,-0.304,0.0031
INFY.NS,2025-07-13,-0.2912,-0.2931,0.0032
INFY.NS,2025-07-14,-0.2981,-0.2999,0.0032
INFY.NS,2025-07-15,-0.3078,-0.3096,0.0031
INFY.NS,2025-07-16,-0.2971,-0.299,0.0032
INFY.NS,2025-07-17,-0.2983,-0.3001,0.0032
INFY.NS,2025-07-20,-0.2975,-0.2993,0.0032
INFY.NS,2025-07-21,-0.2915,-0.2934,0.0032
INFY.NS,2025-07-22,-0.2931,-0.295,0.0032
INFY.NS,2025-07-23,-0.2831,-0.285,0.0032
INFY.NS,2025-07-24,-0.2657,-0.2676,0.0033
INFY.NS,2025-07-27,-0.2658,-0.2678,0.0033
INFY.NS,2025-07-28,-0.2647,-0.2667,0.0033
INFY.NS,2025-07-29,-0.2673,-0.2692,0.0033
INFY.NS,2025-07-30,-0.2624,-0.2644,0.0033
INFY.NS,2025-07-31,-0.2426,-0.2447,0.0034
INFY.NS,2025-08-03,-0.2482,-0.2502,0.0034
INFY.NS,2025-08-04,-0.2378,-0.2398,0.0034
INFY.NS,2025-08-05,-0.2253,-0.2274,0.0035
INFY.NS,2025-08-06,-0.2254,-0.2275,0.0035
INFY.NS,2025-08-07,-0.2179,-0.22,0.0035
INFY.NS,2025-08-10,-0.2207,-0.2228,0.0035
INFY.NS,2025-08-11,-0.2185,-0.2205,0.0035
INFY.NS,2025-08-12,-0.2198,-0.2219,0.0035
INFY.NS,2025-08-13,-0.2312,-0.2332,0.0035
INFY.NS,2025-08-17,-0.2248,-0.2269,0.0035
INFY.NS,2025-08-18,-0.2271,-0.2291,0.0035
INFY.NS,2025-08-19,-0.2561,-0.2581,0.0034
INFY.NS,2025-08-20,-0.2562,-0.2582,0.0034
INFY.NS,2025-08-21,-0.2518,-0.2537,0.0034
INFY.NS,2025-08-24,-0.2735,-0.2755,0.0033
INFY.NS,2025-08-25,-0.2724,-0.2743,0.0033
INFY.NS,2025-08-27,-0.258,-0.26,0.0033
INFY.NS,2025-08-28,-0.2426,-0.2447,0.0034
INFY.NS,2025-08-31,-0.2577,-0.2597,0.0033
INFY.NS,2025-09-01,-0.2574,-0.2593,0.0033
INFY.NS,2025-09-02,-0.2475,-0.2495,0.0034
INFY.NS,2025-09-03,-0.2392,-0.2412,0.0034
INFY.NS,2025-09-04,-0.2295,-0.2316,0.0035
INFY.NS,2025-09-07,-0.2233,-0.2253,0.0035
INFY.NS,2025-09-08,-0.2601,-0.2621,0.0033
INFY.NS,2025-09-09,-0.2738,-0.2757,0.0033
INFY.NS,2025-09-10,-0.2628,-0.2647,0.0033
INFY.NS,2025-09-11,-0.2704,-0.2724,0.0033
INFY.NS,2025-09-14,-0.2621,-0.2641,0.0033
INFY.NS,2025-09-15,-0.2635,-0.2655,0.0033
INFY.NS,2025-09-16,-0.2689,-0.2709,0.0033
INFY.NS,2025-09-17,-0.2776,-0.2795,0.0033
INFY.NS,2025-09-18,-0.2774,-0.2793,0.0033
INFY.NS,2025-09-21,-0.2578,-0.2597,0.0033
INFY.NS,2025-09-22,-0.2568,-0.2587,0.0033
INFY.NS,2025-09-23,-0.2553,-0.2573,0.0034
INFY.NS,2025-09-24,-0.2504,-0.2524,0.0034
INFY.NS,2025-09-25,-0.2318,-0.2339,0.0035
INFY.NS,2025-09-28,-0.228,-0.2301,0.0035
INFY.NS,2025-09-29,-0.228,-0.2301,0.0035
INFY.NS,2025-09-30,-0.2302,-0.2322,0.0035
INFY.NS,2025-10-02,-0.2306,-0.2326,0.0035
INFY.NS,2025-10-05,-0.2459,-0.2479,0.0034
INFY.NS,2025-10-06,-0.2369,-0.2389,0.0034
INFY.NS,2025-10-07,-0.2555,-0.2575,0.0034
INFY.NS,2025-10-08,-0.2626,-0.2645,0.0033
INFY.NS,2025-10-09,-0.2653,-0.2672,0.0033
INFY.NS,2025-10-12,-0.2546,-0.2566,0.0034
INFY.NS,2025-10-13,-0.253,-0.2549,0.0034
INFY.NS,2025-10-14,-0.2451,-0.2471,0.0034
INFY.NS,2025-10-15,-0.2436,-0.2456,0.0034
INFY.NS,2025-10-16,-0.2277,-0.2297,0.0035
INFY.NS,2025-10-19,-0.2381,-0.2402,0.0034
INFY.NS,2025-10-20,-0.2441,-0.2461,0.0034
INFY.NS,2025-10-22,-0.2718,-0.2738,0.0033
INFY.NS,2025-10-23,-0.2704,-0.2723,0.0033
INFY.NS,2025-10-26,-0.2714,-0.2733,0.0033
INFY.NS,2025-10-27,-0.2693,-0.2712,0.0033
INFY.NS,2025-10-28,-0.2742,-0.2761,0.0033
INFY.NS,2025-10-29,-0.2662,-0.2681,0.0033
INFY.NS,2025-10-30,-0.2605,-0.2624,0.0033
INFY.NS,2025-11-02,-0.2621,-0.264,0.0033
INFY.NS,2025-11-03,-0.2532,-0.2552,0.0034
INFY.NS,2025-11-05,-0.2526,-0.2546,0.0034
INFY.NS,2025-11-06,-0.2577,-0.2597,0.0033
INFY.NS,2025-11-09,-0.2757,-0.2776,0.0033
INFY.NS,2025-11-10,-0.2837,-0.2856,0.0032
INFY.NS,2025-11-11,-0.2935,-0.2954,0.0032
INFY.NS,2025-11-12,-0.289,-0.2909,0.0032
INFY.NS,2025-11-13,-0.2705,-0.2725,0.0033
INFY.NS,2025-11-16,-0.2729,-0.2748,0.0033
INFY.NS,2025-11-17,-0.2625,-0.2645,0.0033
INFY.NS,2025-11-18,-0.2887,-0.2906,0.0032
INFY.NS,2025-11-19,-0.2865,-0.2884,0.0032
INFY.NS,2025-11-20,-0.2905,-0.2923,0.0032
INFY.NS,2025-11-23,-0.2918,-0.2937,0.0032
INFY.NS,2025-11-24,-0.2838,-0.2857,0.0032
INFY.NS,2025-11-25,-0.2963,-0.2982,0.0032
INFY.NS,2025-11-26,-0.3002,-0.302,0.0032
INFY.NS,2025-11-27,-0.2973,-0.2992,0.0032
INFY.NS,2025-11-30,-0.2991,-0.3009,0.0032
INFY.NS,2025-12-01,-0.2977,-0.2996,0.0032
INFY.NS,2025-12-02,-0.3056,-0.3075,0.0031
INFY.NS,2025-12-03,-0.3138,-0.3156,0.0031
INFY.NS,2025-12-04,-0.3217,-0.3235,0.0031
INFY.NS,2025-12-07,-0.3195,-0.3213,0.0031
INFY.NS,2025-12-08,-0.3144,-0.3162,0.0031
INFY.NS,2025-12-09,-0.3083,-0.3101,0.0031
INFY.NS,2025-12-10,-0.314,-0.3158,0.0031
INFY.NS,2025-12-11,-0.3141,-0.3159,0.0031
INFY.NS,2025-12-14,-0.3178,-0.3196,0.0031
INFY.NS,2025-12-15,-0.3118,-0.3136,0.0031
INFY.NS,2025-12-16,-0.3157,-0.3175,0.0031
INFY.NS,2025-12-17,-0.3261,-0.3279,0.003
INFY.NS,2025-12-18,-0.331,-0.3328,0.003
INFY.NS,2025-12-21,-0.3512,-0.3529,0.0029
INFY.NS,2025-12-22,-0.3429,-0.3447,0.003
INFY.NS,2025-12-23,-0.341,-0.3427,0.003
INFY.NS,2025-12-25,-0.3381,-0.3398,0.003
INFY.NS,2025-12-28,-0.3335,-0.3352,0.003
INFY.NS,2025-12-29,-0.324,-0.3258,0.003
INFY.NS,2025-12-30,-0.3214,-0.3232,0.0031
INFY.NS,2025-12-31,-0.3274,-0.3292,0.003
INFY.NS,2026-01-01,-0.3317,-0.3335,0.003
INFY.NS,2026-01-04,-0.3176,-0.3194,0.0031
INFY.NS,2026-01-05,-0.32,-0.3218,0.0031
INFY.NS,2026-01-06,-0.3312,-0.3329,0.003
INFY.NS,2026-01-07,-0.3205,-0.3223,0.0031
INFY.NS,2026-01-08,-0.3208,-0.3226,0.0031
INFY.NS,2026-01-11,-0.3131,-0.3149,0.0031
INFY.NS,2026-01-12,-0.3144,-0.3162,0.0031
INFY.NS,2026-01-13,-0.3148,-0.3166,0.0031
INFY.NS,2026-01-14,-0.3148,-0.3166,0.0031
INFY.NS,2026-01-15,-0.3513,-0.353,0.0029
INFY.NS,2026-01-18,-0.348,-0.3497,0.0029
INFY.NS,2026-01-19,-0.3392,-0.3409,0.003
INFY.NS,2026-01-20,-0.3374,-0.3391,0.003
INFY.NS,2026-01-21,-0.341,-0.3428,0.003
INFY.NS,2026-01-22,-0.3439,-0.3456,0.003
INFY.NS,2026-01-26,-0.3485,-0.3503,0.0029
INFY.NS,2026-01-27,-0.3422,-0.3439,0.003
INFY.NS,2026-01-28,-0.3394,-0.3412,0.003
INFY.NS,2026-01-29,-0.332,-0.3337,0.003
INFY.NS,2026-02-01,-0.3272,-0.329,0.003
INFY.NS,2026-02-02,-0.338,-0.3398,0.003
INFY.NS,2026-02-03,-0.2862,-0.2881,0.0032
INFY.NS,2026-02-04,-0.2789,-0.2808,0.0032
INFY.NS,2026-02-05,-0.2726,-0.2746,0.0033
INFY.NS,2026-02-08,-0.2678,-0.2698,0.0033
INFY.NS,2026-02-09,-0.2681,-0.27,0.0033
INFY.NS,2026-02-10,-0.2552,-0.2572,0.0034
INFY.NS,2026-02-11,-0.2091,-0.2112,0.0036
INFY.NS,2026-02-12,-0.1993,-0.2014,0.0036
